new_id,original_id,unique_idx,topic,label,TEXT
3045,4046,5630,race,1,你这明显编的，印度女性地位低下，低下到女方出嫁，要给男方彩礼！！！所以有些印度家庭有女孩都掐死，溺死，就是女孩长大了也出不起彩礼，不如弄死算了。印度人的逻辑，不神经点，理解不了，连非洲最原始的土著部落都比印度文明！
3046,1437,30526,region,1,2012那种垃圾，根本不够格，从黄石公园作为分界点之后，各种圣母，各种扯蛋，各国人民都爱美国人的标准套路还没把你恶心够吗？俄罗斯人当丑角，中国人当苦力，西藏人当向导，抛头露面，宣扬人性的事当然得我们美国人来做。
3047,8313,3468,race,1,搞笑，互相闻不到白人会说黑人臭，黑人会说白人香水味道重？ 连非洲那帮好吃懒做的都知道白女下体味道重且刺鼻。
3048,3563,10529,region,0,没什么大不了的，台湾有些傻13天天还喝尿呐。心大点就好了呗。想想饥荒年代，啥都能扔肚子里，你这点事真不算啥事
3049,1017,9276,race,0,室内光线毕竟的客观因素，再说都是黄种人，比啥涂层啊。原片好看。
3050,1486,16798,region,1,我回你三条，你回我六条，谁激动自己去想。这男生家再有钱还能有钱过海底捞？再会带节奏赶得上海底捞专业团队？那海底捞洗白杂效果不如这个男孩好呢？能甘愿当八年备胎的偏执狂，突然脑子已转杀人，你不信不要紧 反正有的是人信了。
3051,1619,6796,race,0,哈哈哈，其实以前本命是麻友的，但是随着看到的多了，自己经历的多了，果然世上没有白莲花存在啊（泣）既然如此还是应援黑人婊人也能这么可爱的小樱花吧233
3052,1267,8093,race,0,哈哈，学校的女黑人留学生也是这样
3053,2557,28189,gender,0,但是现在网上更多的是捧女的啊
3054,4641,22827,gender,0,宋喆被抓，说明这对男女真的转移财产了啊，说还有感情就算傻子也不会信吧。。。法院肯定会判离婚的啊。。
3055,5966,29289,race,1,对比条件不充分啊，如果你拿家庭条件和中国小康家庭同样水平，受教育程度一致，有稳定职业的黑人来比，估计也没谁高谁低了
3056,4760,19049,gender,1,妈宝男，从小被惯坏了。还养猫？直接一顿毒打你养尼玛的小臭屁
3057,93,12378,region,1,那上海是够小气的了
3058,2470,12326,region,1,京津沪……你见到的天津来的都比较强？……作为一个天津人，我怎么感觉天津真是一个弱省诶……除了个别的保送大神，，，天津好像真的比较落后了……
3059,3175,15514,gender,1,恶心？如果没人拍视频那是不是这男的活该绿一辈子
3060,967,12137,race,1,漂亮的亚裔女性是福利品，没有人歧视是正常的。
3061,655,14928,gender,1,入室搶劫10年起步 未逐＋入室搶劫判10年 那 末遂就跟沒判似的大概，身為女人身為受害者就是一種錯了吧
3062,5052,9120,region,0,江西抚州临川的来评论找老表[捂脸]
3063,4590,15134,gender,0,男人任何时候不能打女人
3064,1289,9078,race,0,现在大企业特别是房地产都会有海外校招会…专门有hr组织海外招生…看到91job那段真是哈哈哈哈黑人问号答主留过学吗还相信这种刻板印象…
3065,3440,14872,gender,1,在归零前，应该永远不会结束，可能男的会失败，变得更加女性化，然后站到女的那一边。
3066,164,25923,gender,1,女人也是真的恶心。一口一口喊警察打人，妄图颠倒黑白
3067,5585,27526,region,0,一个煎饼加两个蛋，加馃子，酱多刷点，葱花意思意思就可以了，至于生菜和火腿肠什么的，那难道不是我们外地人改良的吗，还加沙拉酱呢，所以，如果在天津，怎么可以吃这样的东西？！
3068,2061,5135,region,0,重庆人只能说，故事编得好
3069,5525,8579,region,0,地道四川人表示在四川没有见过黄焖鸡
3070,381,667,region,0,在四川，重庆这样吃火锅，特别是毛肚和黄喉，你会被人骂死的！肉丸子和午餐肉啊，什么的可以下锅煮很久，讲真，土豆和粉都不能下去煮很久，淀粉太多，煮久了汤就混了！我真不知道你是在开玩笑呢还是真不知道怎么吃火锅，注意：不是北方的涮羊肉
3071,11538,20594,race,0,文笔好棒，能写出这样的行文也只有亚洲国家如日本韩国以及东南亚国家的人可以，除东方黄种人外的文化和中国文化差距太大，所以很多美英法德国家的人要花很长时间才可以做到的吧
3072,8648,31653,race,1,歧视本身是某群体为了利益排斥打压另一群体的行为，用以维持不公平的利益关系。但任何歧视都不可能全面性有利，这不符合辩证法。如美国白人歧视黑人时期，对美国白人的要求就高于黑人。同样的工作白人干不过黑人，
3073,1389,30482,race,0,黑人皮肤最细腻
3074,2897,25908,gender,0,你底子本身就是甜甜萌萌女娃，被短发跟小时候穿搭
3075,1030,36838,gender,0,头变成手机的少女想到了最近才播的地狱少女第四季第一集也有这个场景
3076,6713,9676,race,1,尊重是自己争取来的，不是靠所谓的“自信”别人赏赐的。看看美国黑人，五六十年前连“自信”的资本都没有，但人家照样敢争取尊重，你现在敢在美国公开歧视黑人吗？但人家就敢公开歧视黄种人，大概就是因为你这种“有自信”的人太多了！
3077,13154,8710,race,0,1950年印度人均gdp是大陆的2倍，现在是1/5。
3078,1706,5425,region,0,不好意思，退二线前是常务副县长，现在是人大副主任，应该不属于享受待遇吧？而且享受待遇要是也能拿出来吹，我妈是老师，享受副厅级待遇，也不比一般工资高很多，基本上跟我爸持平。怎么说呢，河南县城真的就是这个待遇，你们爱信不信吧。
3079,1728,3182,region,0,不是为他说话，是要为河南考生平反下在河南高考真的太不容易了，西亚斯分数线比艺术线还要高一百多分，所以并不是只有成绩非常差才会上三本
3080,2607,3080,gender,0,我表达的不是这个女的活该，受害者有罪！！我意思就是高所谓的男朋友女朋友，这个现象是正常的吗？？？
3081,10918,31356,race,0,我现在都是拿一瓶水进厕所向印度人学习
3082,10456,20103,race,0,美国黑人需要这首歌的鼓励
3083,81,25025,gender,0,女朋友总会有的
3084,668,350,race,0,不管是中国人，美国人、韩国人，意大利人...亚洲人，黑人、白人...大家都向往幸福安宁的生活而且并不互相冲突，实在没必要恶言相向。那些为了别人的幸福生活而加倍付出的“泥巴人”更是值得被深深感恩。
3085,5612,26857,race,1,哪个大学，祝校领导女儿出国被黑人强奸得艾滋
3086,4130,35231,gender,0,别人正在说男的插嘴就很不礼貌了
3087,1036,34491,region,0,你认真的？要过重本线的，本科线比这个低了100呢（今年上海考生
3088,1281,13733,gender,1,男版咪蒙只会更加恶心
3089,4318,16396,race,1,最后你要是维族玻璃心我们就尽量分开行不？你想说突厥是白人我也懒得管。但是鬼方，白狄这种墓葬都是黄种人你也要强行瞎扯我真是觉得恶心。
3090,2287,32471,race,0,你这是典型的吃不着葡萄说葡萄酸。。。虽然有些地方还是重男轻女，但很大一部分家庭已经对儿子和女儿一样对待了。睁开眼看看中国吧，明年就全面小康了，你这个思想觉悟可不行哦。。。
3091,8272,16057,race,1,黑蜀黍哪次都是这个德行，打着不满旗号打砸抢烧，平时黑人犯罪率也极高，单亲七成，喜欢欺负亚裔，你还同情黑人吗？
3092,3270,6426,region,0,云南的 我也是云南的 可怕[惊讶]
3093,7170,6543,race,1,你言论有误，看不起黑人的观点应该受到尊重。毕竟知乎是中国的知乎，在中国的论坛里面看不起外国人难道不是正常合法合理的。需要你来判断？你够资格么？
3094,7763,27708,race,1,是不是，讽刺国人让你生成与众不同的快感和优越。很难懂？这个问题是中国人的视角当然感觉是歧视中国人。如果发在越南论坛当然就是歧视越南人，说到底不过是富人歧视穷人，在国内表现为城里人歧视乡下人，北京人歧视东北人等等，
3095,8603,3655,race,1,算了吧，只是反对白人歧视黑人而已，并非反对种族歧视，亚裔，墨西哥裔受到不平等对待的时候，没看到nba黑人那么积极啊
3096,3628,3928,race,1,来来来，你试试在美国 [ 公开 ] 说几个事实，比如在大街上拿着一张美国平均收入表，对黑人说“你们大部分人就是吃福利的黑鬼”，你猜你会不会享受到美利坚暴民和义民的一致抗议，逼你道歉？ 所以王公子的微博内容不对，在外国逼人道歉行之有效。
3097,13287,30639,race,0,嘻嘻(♡˙︶˙♡)小哥哥我又来了，不过我不问问题了，看到你接到新任务了你要注意身体开开心心的哦 ，希望好运会猪猪一样砸向你哦（开始粉一个不知道是谁但是性格吸引我的lxs小哥哥，嗯哼黑人问号脸，我真是一个多情的女人，日常刷存在感眼熟我，毫无逻辑的内心独白）
3098,464,32808,region,0,浙江人表示大写的懵逼我们用的是浙科版
3099,1406,9882,gender,1,当然是有关系的，严打犯罪率肯定是会低，但这就能作为给 严打 洗地的理由？把全国男性都阉了，那强奸率还肯定会降低呢，要不从您开始？
3100,1006,33724,race,0,"在歧视亚裔或华人问题上，是欧洲严重还是美国严重，各有什么特点？,-,呃呃呃的回答,-,知乎,zhihu.com/question/3257,91926/answer/1787983071,某个高赞回答是这样的。,由于他的设置，"
3101,2582,605,region,1,感觉像台湾那样坐牢就可以了吧，总感觉这种对肉体的惩罚方法不太符合现代道德。在我们这之前还有小偷被挑断手筋脚筋，偷情的女的让丈夫打断腿骨的事情，现在也不怎么发生了。。。。
3102,2597,4405,race,0,所以我看了半天好莱坞亚裔啥都会，就是英语差，所以好莱坞的美国人最大的优点是会英语，即使干啥啥不行？哈哈哈哈
3103,2568,31930,race,0,论皮肤光滑，我们跟黑人是没法比的
3104,2958,17505,gender,0,一直干到一方认输为止，其实从性别对立的其他国家的历程我们可以看出来发展变化。
3105,761,28798,gender,0,乖乖女很讨人喜欢的☺
3106,6493,31873,race,1,一群双标狗科比死的时候在那跪舔，转过头来又就歧视黑人怎么了。不过可以理解，
3107,24,19633,region,1,我也是河南人…不偷井盖，关键别人掉进去怎么办，我弟就经历过
3108,1795,21457,race,0,我朋友说，喜欢她的黑人作品，请她再多拍点儿。
3109,3782,25626,race,1,美国人民这场闹剧没有这种阶级更替的觉悟，一点目的性没有，纯粹是借黑命贵混水摸鱼为闹而闹，
3110,2923,11853,gender,0,不喜欢一个人，怎么也想不到她可能是弯的。
3111,11631,29451,race,0,728哈哈哈哈哈哈哈哈哈李荣浩1428万如果你的唱功真的那么强可能你的粉丝是十四亿的中国人民和13亿的印度人民
